title,SGR_id
Measurement of differential cross sections for Z boson pair production in association with jets at s=8 and 13 TeV,85058947168
Erratum to: Search for dark matter produced in association with a leptonically decaying Z boson in proton–proton collisions at s = 13 Te (The European Physical Journal C (2021) 81 1 (13) 10.1140/epjc/s10052-020-08739-5),85104596135
W+W- boson pair production in proton-proton collisions at s =13 TeV,85096654850
Search for Physics beyond the Standard Model in Events with Overlapping Photons and Jets,85076541302
Measurements of the W boson rapidity helicity double-differential cross sections and charge asymmetry in pp collisions at s =13 TeV,85097618338
Search for long-lived particles using delayed photons in proton-proton collisions at s =13 TeV,85076552469
Reconstruction of signal amplitudes in the CMS electromagnetic calorimeter in the presence of overlapping proton-proton interactions,85096494444
Observation of the Production of Three Massive Gauge Bosons at s =13 TeV,85093365020
Performance of the CMS muon detector and muon reconstruction with proton-proton collisions at s=13 TeV,85049260454
Search for additional neutral MSSM Higgs bosons in the τ τ final state in proton-proton collisions at √s=13 TeV,85053005504
Studies of Charm Quark Diffusion inside Jets Using Pb-Pb and pp Collisions at sNN =5.02 TeV,85091470163
Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,85077395426
Search for bottom-type vectorlike quark pair production in a fully hadronic final state in proton-proton collisions at s =13 TeV,85098251241
Search for a Narrow Resonance Lighter than 200 GeV Decaying to a Pair of Muons in Proton-Proton Collisions at s =13 TeV,85083755554
Precision measurement of the structure of the CMS inner tracking system using nuclear interactions,85056089778
Observation of proton-tagged central (semi)exclusive production of high-mass lepton pairs in pp collisions at 13 TeV with the CMS-TOTEM precision proton spectrometer,85051832717
Measurement of nuclear modification factors of ϒ(1S) ϒ(2S) and ϒ(3S) mesons in PbPb collisions at sNN=5.02 TeV,85060438181
Measurement of the top quark polarization and t t spin correlations using dilepton final states in proton-proton collisions at s =13 TeV,85074338081
First measurement of the cross section for top quark pair production with additional charm jets using dileptonic final states in pp collisions at √s=13TeV,85113665013
Measurement of single-diffractive dijet production in proton–proton collisions at √s=8Te with the CMS and TOTEM experiments,85102351243
A measurement of the Higgs boson mass in the diphoton decay channel,85083661454
Search for new physics in final states with an energetic jet or a hadronically decaying W or Z boson and transverse momentum imbalance at s =13 TeV,85048276440
Search for Leptoquarks Coupled to Third-Generation Quarks in Proton-Proton Collisions at s =13 TeV,85059290811
Search for pair production of first-generation scalar leptoquarks at s =13 TeV,85064394773
Non-Gaussian elliptic-flow fluctuations in PbPb collisions at sNN=5.02TeV,85060298610
First measurement of large area jet transverse momentum spectra in heavy-ion collisions,85107771526
Measurement of t t ¯ normalised multi-differential cross sections in pp collisions at √s=13TeV  and simultaneous determination of the strong coupling strength top quark pole mass and parton distribution functions,85091403682
Measurement of prompt ψ(2S) production cross sections in proton–lead and proton–proton collisions at sNN=5.02TeV,85061282315
Search for light pseudoscalar boson pairs produced from decays of the 125 GeV Higgs boson in final states with two muons and two nearby tracks in pp collisions at s=13TeV,85075587140
Pseudorapidity distributions of charged hadrons in xenon-xenon collisions at sNN=5.44 TeV,85074402046
Search for Heavy Neutral Leptons in Events with Three Charged Leptons in Proton-Proton Collisions at s =13 TeV,85047731035
Search for low mass vector resonances decaying into quark-antiquark pairs in proton-proton collisions at √s=13 TeV,85077391071
Pileup mitigation at CMS in 13 TeV data,85096670844
Search for pair production of second-generation leptoquarks at s =13 TeV,85062629289
Performance of the CMS Level-1 trigger in proton-proton collisions at √s = 13 TeV,85096366340
Search for natural and split supersymmetry in proton-proton collisions at √s=13 TeV in final states with jets and missing transverse momentum,85047375913
Search for direct pair production of supersymmetric partners to the τ lepton in proton–proton collisions at √s=13TeV,85080991473
Constraints on models of scalar and vector leptoquarks decaying to a quark and a neutrino at s =13 TeV,85053014490
Measurements of t t ¯ differential cross sections in proton-proton collisions at √s=13 TeV using events containing two leptons,85062150316
Bose-Einstein correlations in pp pPb and PbPb collisions at sNN =0.9-7 TeV BOSE-EINSTEIN CORRELATIONS in pp pPb ⋯ A. M. SIRUNYAN et al.,85049571141
Observation of the Bs0 →x (3872)φ Decay,85093365355
Search for a heavy resonance decaying to a pair of vector bosons in the lepton plus merged jet final state at √s=13 TeV,85047349961
Search for a charged Higgs boson decaying to charm and bottom quarks in proton-proton collisions at √s=8 TeV,85057130234
Search for Nonresonant Pair Production of Highly Energetic Higgs Bosons Decaying to Bottom Quarks,85167760550
Probing Heavy Majorana Neutrinos and the Weinberg Operator through Vector Boson Fusion Processes in Proton-Proton Collisions at sqrt[s]=13 TeV,85165482367
Mixed higher-order anisotropic flow and nonlinear response coefficients of charged particles in PbPb collisions at √sNN=2.76 and 5.02 TeV,85098276728
Search for a new scalar resonance decaying to a pair of Z bosons in proton-proton collisions at √s=13 TeV,85049177471
Measurement of differential cross sections and charge ratios for t-channel single top quark production in proton–proton collisions at √s=13Te,85084861861
Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,85067362960
Search for Narrow Resonances in the b -Tagged Dijet Mass Spectrum in Proton-Proton Collisions at s =8 TeV,85047383489
Search for low-mass resonances decaying into bottom quark-antiquark pairs in proton-proton collisions at s =13 TeV,85061085232
Search for production of Higgs boson pairs in the four b quark final state using large-area jets in proton-proton collisions at √s=13 TeV,85061032987
Search for long-lived particles decaying into displaced jets in proton-proton collisions at s =13 TeV,85062611662
Observation of Higgs Boson Decay to Bottom Quarks,85054036077
Search for vector-like quarks in events with two oppositely charged leptons and jets in proton-proton collisions at √s = 13 TeV,85072183946
Search for narrow and broad dijet resonances in proton-proton collisions at √s=13 TeV and constraints on dark matter mediators and other new particles,85052611303
Search for black holes and sphalerons in high-multiplicity final states in proton-proton collisions at √s=13 TeV,85056647097
Searches for pair production of charginos and top squarks in final states with two oppositely charged leptons in proton-proton collisions at √s=13 TeV,85056909440
Search for resonant t t ¯ production in proton-proton collisions at √s=13 TeV,85063983099
Search for heavy Majorana neutrinos in same-sign dilepton channels in proton-proton collisions at √s=13 TeV,85060299407
Evidence for the Higgs boson decay to a bottom quark–antiquark pair,85044790152
Performance of the reconstruction and identification of high-momentum muons in proton-proton collisions at s = 13 TeV,85090044123
Search for a singly produced third-generation scalar leptoquark decaying to a τ lepton and a bottom quark in proton-proton collisions at √s=13 TeV,85050387530
Search for supersymmetry in events with a τ lepton pair and missing transverse momentum in proton-proton collisions at √s=13 TeV,85057553040
Search for charged Higgs bosons in the H± ? t ± ?t decay channel in proton-proton collisions at √s=13 TeV,85069849945
Search for lepton flavour violating decays of the Higgs boson to μτ and eτ in proton-proton collisions at √s=13 TeV,85048102976
Search for a massive resonance decaying to a pair of Higgs bosons in the four b quark final state in proton–proton collisions at s=13TeV,85045217818
